#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-24T08:26:10 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-24T08:26:10	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/A+A/615/A12/tablec&-order=I&-out=Tab&-out=Name&-out=StarID&-out=RA_ICRS&-out=DE_ICRS&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=plx&-out=e_plx&-out=Mass&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Ksmag&-out=e_Ksmag&-out=Gmag&-out=Flag&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36150012
#Name: J/A+A/615/A12
#Title: 24 nearby open clusters TGAS and HSOY reanalysis (Yen+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/a+a/615/a12	    IVOID of underlying data collection
#INFO	creator=Yen S.X.	    First author or institution
#INFO	cites=bibcode:2018A&A...615A..12Y	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/615/A12	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36150012	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H:	ICRS
#Table	J_A_A_615_A12_tablec:
#Name: J/A+A/615/A12/tablec
#Title: Membership lists for 24 clusters
#Column	Tab	(A3)	Table name (C1-C24)	[ucd=meta.id;meta.table]
#Column	Name	(a13)	Cluster name (as in table1)	[ucd=meta.id.parent]
#Column	StarID	(I19)	Gaia DR1 Source ID or Hipparcos identifier	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F12.8)	Right ascension (ICRS)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F12.8)	Declination (ICRS)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F6.2)	Proper motion in RA*cos(DE)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F5.2)	Standard error of proper motion in RA*cos(DE)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F6.2)	Proper motion in DE	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F5.2)	Standard error of proper motion in DE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	plx	(F5.2)	? Stellar parallax from TGAS or Hipparcos	[ucd=pos.parallax.trig]
#Column	e_plx	(F5.2)	? Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	Mass	(F5.2)	Stellar mass	[ucd=phys.mass]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	? Error of B magnitude	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	? Error of V magnitude	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Jmag	(F6.3)	? 2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	? Error of J magnitude	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	? 2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	? Error of H magnitude	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Ksmag	(F6.3)	? 2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Error of Ks magnitude	[ucd=stat.error;phot.mag;em.IR.K]
#Column	Gmag	(F6.3)	? Gaia G-band mean magnitude	[ucd=phot.mag;em.opt.R]
#Column	Flag	(I1)	Flag for catalog (1)	[ucd=meta.code.error]
Tab;Name;StarID;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;plx;e_plx;Mass;Bmag;e_Bmag;Vmag;e_Vmag;Jmag;e_Jmag;Hmag;e_Hmag;Ksmag;e_Ksmag;Gmag;Flag
C21;NGC6475      ;4043121374521511552;268.63410556;-33.83478133;  4.93; 3.07; -6.17; 3.07;     ;     ; 0.52;      ;      ;      ;      ;13.880; 0.046;13.182; 0.050;12.907; 0.046;16.461;2
C21;NGC6475      ;4043131205707361024;268.43596900;-33.80301670;  8.08; 2.91; -5.90; 2.91;     ;     ; 0.50;      ;      ;      ;      ;13.887; 0.050;13.071; 0.068;12.737; 0.059;16.853;2
C21;NGC6475      ;4043131373205511424;268.45122338;-33.80904820;  6.22; 3.28; -2.97; 3.41;     ;     ; 0.52;      ;      ;      ;      ;13.977; 0.041;13.135; 0.046;12.972; 0.043;16.498;2
C21;NGC6475      ;4043134396937399296;268.51430361;-33.78692142;  4.56; 3.51; -3.14; 3.51;     ;     ; 0.50;      ;      ;      ;      ;14.083; 0.158;13.381; 0.030;12.986; 0.379;16.801;2
C21;NGC6475      ;4043121030923923840;268.67120623;-33.87102741;  2.97; 2.89; -7.10; 2.89;     ;     ; 0.55;      ;      ;      ;      ;13.857; 0.050;13.031; 0.050;12.854; 0.046;16.178;2
C21;NGC6475      ;4043120687330018176;268.69711680;-33.85834477;  3.02; 1.13; -6.61; 1.13;     ;     ; 1.15;      ;      ;      ;      ;10.916; 0.030;10.555; 0.030;10.482; 0.030;11.971;2
C21;NGC6475      ;4043120790411461248;268.71090712;-33.85342962;  1.79; 2.89; -6.68; 2.89;     ;     ; 0.52;      ;      ;      ;      ;13.928; 0.032;13.173; 0.030;12.892; 0.030;16.606;2
C21;NGC6475      ;4043118385229769856;268.87712442;-33.87178458;  3.57; 2.92; -7.80; 2.92;     ;     ; 0.56;      ;      ;      ;      ;13.659; 0.061;12.916; 0.065;12.678; 0.048;16.084;2
C21;NGC6475      ;4043119244425879552;268.86297255;-33.84772154;  0.77; 2.90; -9.05; 2.90;     ;     ; 0.52;      ;      ;      ;      ;13.989; 0.030;13.260; 0.030;13.104; 0.030;16.580;2
C22;Ruprecht 147 ;4084614400737652480;288.79273219;-17.81657494;  0.66; 2.34;-24.43; 2.39;     ;     ; 0.68;      ;      ;      ;      ;12.571; 0.030;11.882; 0.030;11.798; 0.030;14.349;2
C22;Ruprecht 147 ;4087919773206423424;287.62172288;-16.95657234;  1.19; 2.10;-27.61; 2.10;     ;     ; 0.90;      ;      ;      ;      ;11.392; 0.030;10.880; 0.030;10.814; 0.030;12.761;2
C22;Ruprecht 147 ;4087714405046205440;288.40589971;-17.12405913; -2.59; 2.07;-29.04; 2.07;     ;     ; 0.80;      ;      ;      ;      ;11.772; 0.030;11.238; 0.030;11.171; 0.030;13.213;2
C22;Ruprecht 147 ;4087799617202198784;288.80248684;-17.08682442; -0.07; 0.89;-26.23; 0.94;     ;     ; 1.26;11.723; 0.071;11.130; 0.071; 9.921; 0.030; 9.639; 0.030; 9.680; 0.030;10.851;2
C22;Ruprecht 147 ;4087824802891319552;288.58690123;-16.74900912; -0.25; 2.02;-29.55; 2.02;     ;     ; 0.60;      ;      ;      ;      ;13.142; 0.030;12.477; 0.030;12.291; 0.030;15.371;2
C22;Ruprecht 147 ;4087847067995609728;288.82903921;-16.65690031; -1.44; 2.72;-25.19; 2.67; 3.01; 0.53; 1.15;12.001; 0.104;11.937; 0.157;10.439; 0.030;10.189; 0.030;10.083; 0.030;11.359;1
C22;Ruprecht 147 ;4087853871223801344;288.92787624;-16.55152780; -1.19; 2.55;-27.85; 2.57; 3.35; 0.94; 1.15;11.791; 0.096;11.282; 0.093;10.376; 0.030;10.121; 0.030;10.057; 0.030;11.288;1
C22;Ruprecht 147 ;4084649207145719296;289.51441466;-17.82020433; -4.49; 2.09;-30.18; 2.09;     ;     ; 1.00;      ;      ;      ;      ;10.970; 0.030;10.637; 0.030;10.593; 0.030;12.040;2
C22;Ruprecht 147 ;4084757199808535296;289.65611544;-17.21609803; -1.39; 0.65;-26.69; 0.64; 3.62; 0.30; 2.37; 9.513; 0.029; 8.383; 0.017; 6.406; 0.030; 5.846; 0.041; 5.735; 0.030; 7.956;1
C22;Ruprecht 147 ;4087736154760191360;289.15303989;-17.21959682;  0.78; 4.94;-24.61; 4.55; 3.31; 0.53; 1.00;13.366; 0.379;12.291; 0.216;10.947; 0.030;10.648; 0.030;10.623; 0.030;12.005;1
C22;Ruprecht 147 ;4087762027643173248;289.26428908;-17.05393329; -1.26; 0.34;-26.68; 0.40;     ;     ; 2.37; 9.482; 0.027; 8.373; 0.016; 6.425; 0.030; 5.890; 0.039; 5.717; 0.030; 7.947;2
C22;Ruprecht 147 ;4087762371240557696;289.36274360;-17.06323272; -2.13; 2.40;-26.06; 3.24;     ;     ; 0.85;      ;      ;      ;      ;11.664; 0.030;11.252; 0.030;11.206; 0.030;12.930;2
C22;Ruprecht 147 ;4087786869733997824;289.28980893;-16.83177698; -2.57; 1.09;-25.13; 1.01;     ;     ; 1.15;      ;      ;      ;      ;10.342; 0.030;10.010; 0.030; 9.970; 0.030;11.395;2
C22;Ruprecht 147 ;4087764638983290496;289.49403310;-17.07320931; -1.95; 2.13;-28.35; 2.12;     ;     ; 0.90;      ;      ;      ;      ;11.463; 0.030;11.000; 0.030;10.946; 0.030;12.792;2
C22;Ruprecht 147 ;4087769071390462208;289.39756945;-16.99957923; -0.35; 2.11;-31.50; 2.10;     ;     ; 0.80;      ;      ;      ;      ;11.960; 0.030;11.436; 0.030;11.371; 0.030;13.440;2
C22;Ruprecht 147 ;4087782677845919744;289.39179537;-16.87172310; -1.29; 1.10;-28.56; 1.04;     ;     ; 0.95;      ;      ;      ;      ;11.072; 0.030;10.698; 0.030;10.666; 0.030;12.260;2
C22;Ruprecht 147 ;4087835042087186944;289.12225033;-16.76525932; -2.68; 3.36;-28.08; 2.99; 3.67; 0.23; 1.30;11.312; 0.063;10.720; 0.059; 9.795; 0.030; 9.569; 0.030; 9.496; 0.030;10.683;1
C22;Ruprecht 147 ;4087842738668571008;289.08190115;-16.56940528; -1.17; 0.31;-26.49; 0.39; 3.00; 0.37; 2.12; 8.248; 0.008; 8.185; 0.009; 8.052; 0.030; 8.050; 0.030; 8.071; 0.030; 8.206;1
C22;Ruprecht 147 ;4087855898453383680;289.02407979;-16.48979586; -0.51; 1.01;-25.43; 1.01;     ;     ; 0.85;      ;      ;      ;      ;11.666; 0.030;11.259; 0.030;11.215; 0.030;12.939;2
C22;Ruprecht 147 ;4087855142539139968;289.12250434;-16.49680108;  1.32; 4.01;-25.34; 3.52; 2.96; 0.25; 1.17;11.810; 0.096;11.215; 0.086;10.229; 0.030;10.026; 0.030; 9.991; 0.030;11.119;1
C22;Ruprecht 147 ;4087842223276792192;289.17218998;-16.55909132; -1.17; 2.12;-24.29; 2.12;     ;     ; 0.60;      ;      ;      ;      ;12.977; 0.030;12.255; 0.030;12.152; 0.030;15.362;2
C22;Ruprecht 147 ;4087789137476726144;289.37171641;-16.74668542; -1.78; 2.09;-30.71; 2.09;     ;     ; 0.85;      ;      ;      ;      ;11.541; 0.030;11.047; 0.030;10.979; 0.030;12.933;2
C22;Ruprecht 147 ;4180879014570434048;290.12831898;-16.56864266; -0.84; 2.10;-28.23; 2.11;     ;     ; 0.55;      ;      ;      ;      ;13.447; 0.030;12.750; 0.030;12.536; 0.030;16.003;2
C22;Ruprecht 147 ;4088034156778762368;288.15774913;-16.46783519;  1.58; 2.07;-28.57; 2.07;     ;     ; 0.85;      ;      ;      ;      ;11.626; 0.030;11.172; 0.030;11.161; 0.030;12.923;2
C22;Ruprecht 147 ;4088863325977320576;287.76305479;-15.93230176; -1.57; 1.16;-28.50; 1.00;     ;     ; 1.00;      ;      ;      ;      ;10.942; 0.030;10.510; 0.030;10.461; 0.030;12.100;2
C22;Ruprecht 147 ;4088110332311492224;288.42194022;-16.17237924; -0.83; 1.04;-26.03; 1.09;     ;     ; 1.09;      ;      ;      ;      ;10.644; 0.030;10.234; 0.030;10.204; 0.030;11.723;2
C22;Ruprecht 147 ;4088057521393630848;288.61734229;-16.33409630; -0.29; 1.02;-27.18; 1.01;     ;     ; 1.00;12.335; 0.188;11.847; 0.173;11.001; 0.030;10.641; 0.030;10.604; 0.030;12.085;2
C22;Ruprecht 147 ;4088050340208314368;288.73556674;-16.38143122; -2.01; 1.02;-25.31; 1.02;     ;     ; 0.95;      ;      ;      ;      ;11.086; 0.030;10.741; 0.030;10.661; 0.030;12.307;2
C22;Ruprecht 147 ;4088049103257214848;288.85027022;-16.36455624; -4.78; 3.06;-30.23; 2.79; 3.56; 0.26; 1.10;12.413; 0.187;11.951; 0.172;10.550; 0.030;10.250; 0.030;10.192; 0.030;11.528;1
C22;Ruprecht 147 ;4184125803687237120;288.96373859;-16.29985087; -1.03; 0.36;-27.25; 0.39; 4.00; 0.86; 2.37; 9.625; 0.024; 8.454; 0.013; 6.447; 0.030; 5.903; 0.030; 5.787; 0.030; 8.038;1
C22;Ruprecht 147 ;4184144529739258240;288.75054024;-16.09781131;  1.11; 1.06;-27.67; 1.01;     ;     ; 1.10;      ;      ;      ;      ;10.560; 0.030;10.200; 0.030;10.156; 0.030;11.647;2
C22;Ruprecht 147 ;4184143876904229376;288.85881877;-16.09929335; -0.99; 0.04;-26.73; 0.03; 3.51; 0.34; 2.38; 8.701; 0.014; 7.408; 0.008; 5.306; 0.030; 4.792; 0.075; 4.544; 0.030; 6.953;1
C22;Ruprecht 147 ;4184200639198092032;288.51137987;-15.90170468; -1.23; 0.56;-26.77; 0.61; 3.84; 0.27; 2.37; 9.649; 0.026; 8.451; 0.014; 6.311; 0.030; 5.714; 0.030; 5.561; 0.030; 7.973;1
C22;Ruprecht 147 ;4184198783766132992;288.78855411;-15.87347322;  0.34; 2.94;-26.83; 2.70; 3.27; 0.33; 1.20;12.244; 0.172;11.651; 0.140;10.232; 0.030; 9.903; 0.030; 9.890; 0.030;11.193;1
C22;Ruprecht 147 ;4184157655159304960;288.87424062;-15.85144205;  0.69; 0.91;-27.01; 0.92;     ;     ; 1.20;11.739; 0.079;11.239; 0.085;10.173; 0.030; 9.887; 0.030; 9.843; 0.030;11.136;2
C22;Ruprecht 147 ;4088895177454801664;288.06880650;-15.74625698;  0.24; 2.07;-25.54; 2.22;     ;     ; 0.90;      ;      ;      ;      ;11.390; 0.030;11.049; 0.030;10.979; 0.030;12.533;2
C22;Ruprecht 147 ;4185055170185943040;288.02684635;-15.08479394; -0.18; 2.53;-26.34; 2.80;     ;     ; 0.70;      ;      ;      ;      ;12.369; 0.030;11.729; 0.032;11.612; 0.030;14.153;2
C22;Ruprecht 147 ;4185036061871645056;288.56684263;-14.98585163; -3.76; 2.15;-28.82; 2.26;     ;     ; 0.70;      ;      ;      ;      ;12.467; 0.030;11.825; 0.030;11.737; 0.030;14.148;2
C22;Ruprecht 147 ;4185006168898475008;288.65796114;-15.30675791;  0.77; 0.84;-26.85; 0.91;     ;     ; 1.25;11.751; 0.082;11.199; 0.082;10.006; 0.030; 9.736; 0.030; 9.708; 0.030;10.971;2
C22;Ruprecht 147 ;4183936790762622336;289.04665830;-16.36358093; -1.71; 2.60;-25.01; 2.60;     ;     ; 0.90;      ;      ;      ;      ;11.432; 0.048;11.035; 0.057;10.911; 0.037;12.639;2
C22;Ruprecht 147 ;4183933251709574272;289.13453884;-16.41816725;  0.89; 1.01;-28.73; 1.13;     ;     ; 0.85;      ;      ;      ;      ;11.585; 0.035;11.095; 0.035;10.942; 0.030;13.072;2
C22;Ruprecht 147 ;4183932530155068416;289.15945695;-16.41787081; -3.04; 2.74;-30.80; 2.60; 3.31; 0.27; 1.20;12.006; 0.128;11.401; 0.105;10.234; 0.030; 9.946; 0.030; 9.932; 0.030;11.134;1
C22;Ruprecht 147 ;4183939058505349248;289.16972038;-16.27818958; -1.05; 0.21;-27.13; 0.25;     ;     ; 2.05; 8.541; 0.008; 8.364; 0.010; 7.953; 0.032; 7.944; 0.030; 7.900; 0.030; 8.319;2
C22;Ruprecht 147 ;4183920985282977280;289.24969540;-16.42166423;-17.55; 5.64;-40.92; 4.94; 3.98; 0.44; 1.10;12.732; 0.282;11.998; 0.201;10.512; 0.030;10.168; 0.030;10.131; 0.030;11.622;1
C22;Ruprecht 147 ;4183934351221200256;289.26807508;-16.38860793; -2.40; 0.91;-25.89; 0.94;     ;     ; 1.26;11.887; 0.134;11.057; 0.082; 9.932; 0.030; 9.691; 0.030; 9.666; 0.030;10.872;2
C22;Ruprecht 147 ;4184134771578949504;289.16896584;-16.12539083; -0.67; 1.15;-25.82; 0.99;     ;     ; 1.00;      ;      ;      ;      ;10.848; 0.030;10.535; 0.030;10.484; 0.030;12.035;2
C22;Ruprecht 147 ;4183940501614355456;289.18407938;-16.20630066; -0.74; 2.60;-28.05; 2.60;     ;     ; 1.00;      ;      ;      ;      ;10.892; 0.030;10.458; 0.030;10.442; 0.030;12.088;2
C22;Ruprecht 147 ;4183946377129616128;289.20095418;-16.19797760; -0.19; 0.92;-27.56; 0.88; 3.57; 0.29; 1.59;10.015; 0.027; 9.729; 0.032; 9.109; 0.030; 8.976; 0.046; 8.935; 0.030; 9.627;1
C22;Ruprecht 147 ;4184136145968483328;289.19689453;-16.06935281; -0.54; 1.16;-27.11; 1.12;     ;     ; 0.95;      ;      ;      ;      ;11.130; 0.030;10.790; 0.030;10.772; 0.030;12.261;2
C22;Ruprecht 147 ;4184136901882727296;289.23224084;-16.05620605;  1.14; 3.00;-26.44; 2.78; 3.02; 0.26; 1.25;11.659; 0.094;10.782; 0.071;10.098; 0.030; 9.842; 0.030; 9.774; 0.030;11.046;1
C22;Ruprecht 147 ;4184137073681419008;289.29712817;-16.05239826; -0.48; 0.57;-27.61; 0.72; 3.35; 0.34; 2.37; 9.526; 0.024; 8.369; 0.014; 6.401; 0.030; 5.765; 0.030; 5.632; 0.030; 7.940;1
C22;Ruprecht 147 ;              94803;289.34935853;-16.07336507; -2.00; 1.06;-27.33; 0.76; 3.75; 1.04; 2.38; 9.088; 0.017; 7.652; 0.008; 5.272; 0.037; 4.423; 0.252; 4.443; 0.030; 7.085;3
C22;Ruprecht 147 ;4184176827898941312;289.58244911;-15.63562749;  1.12; 2.09;-29.07; 2.09;     ;     ; 0.50;      ;      ;      ;      ;13.866; 0.030;13.167; 0.030;12.930; 0.030;16.450;2
C22;Ruprecht 147 ;4184063853077560960;290.04650327;-15.73407507;  2.02; 2.09;-29.81; 2.09;     ;     ; 0.68;      ;      ;      ;      ;12.562; 0.030;11.880; 0.030;11.791; 0.030;14.402;2
C22;Ruprecht 147 ;4184010904721077376;290.19279662;-15.91700094;  3.13; 2.75;-25.35; 2.75;     ;     ; 0.40;      ;      ;      ;      ;14.484; 0.035;13.743; 0.037;13.548; 0.043;17.467;2
C22;Ruprecht 147 ;4184235033292772480;289.07840518;-15.53258494; -4.21; 2.10;-26.81; 2.11;     ;     ; 0.50;      ;      ;      ;      ;13.800; 0.030;13.056; 0.030;12.887; 0.030;16.281;2
C22;Ruprecht 147 ;4184245581729767296;289.03660652;-15.40789456; -2.00; 0.91;-27.90; 0.92;     ;     ; 1.15;12.119; 0.118;11.807; 0.136;10.348; 0.030;10.064; 0.030;10.041; 0.030;11.338;2
C22;Ruprecht 147 ;4184273687999032576;289.71004955;-15.48927670;  0.82; 0.94;-26.55; 1.04;     ;     ; 1.09;      ;      ;      ;      ;10.604; 0.030;10.297; 0.030;10.246; 0.030;11.786;2
C22;Ruprecht 147 ;4184292139175519232;289.52234070;-15.30628621; -2.22; 1.01;-27.84; 1.13;     ;     ; 0.95;      ;      ;      ;      ;11.201; 0.030;10.837; 0.030;10.796; 0.030;12.401;2
C22;Ruprecht 147 ;4184088523369348608;290.02198028;-15.50991622; -2.99; 3.01;-27.68; 2.70; 3.39; 0.29; 1.05;13.053; 0.296;12.538; 0.231;10.729; 0.030;10.406; 0.030;10.378; 0.030;11.788;1
C22;Ruprecht 147 ;4184111235153684992;290.25652561;-15.43310312; -0.77; 2.09;-29.99; 2.09;     ;     ; 0.50;      ;      ;      ;      ;13.798; 0.030;13.092; 0.030;12.869; 0.037;16.217;2
C22;Ruprecht 147 ;4184396317908202880;289.50255263;-14.74469752;  2.28; 2.12;-28.62; 2.12;     ;     ; 0.55;      ;      ;      ;      ;13.512; 0.030;12.877; 0.030;12.659; 0.030;15.968;2
C23;NGC7092      ;1978336187938996992;322.75198305;+47.80017909; -7.69; 1.11;-19.41; 0.77; 3.07; 0.37; 1.57;10.078; 0.029; 9.793; 0.035; 9.427; 0.030; 9.385; 0.030; 9.319; 0.030; 9.741;1
C23;NGC7092      ;1978363400847806848;323.94048747;+47.82056479; -8.09; 2.81;-16.43; 2.81;     ;     ; 0.45;      ;      ;      ;      ;14.223; 0.032;13.588; 0.041;13.368; 0.043;16.817;2
C23;NGC7092      ;1978368829684510592;323.67780166;+47.82661265;-10.92; 2.62;-19.21; 2.62;     ;     ; 0.35;      ;      ;      ;      ;14.892; 0.046;14.126; 0.054;13.845; 0.059;17.839;2
C23;NGC7092      ;1978328182119956864;323.12924469;+47.81205572; -9.65; 1.00;-19.14; 1.09;     ;     ; 1.15;12.720; 0.252;12.104; 0.187;10.572; 0.030;10.255; 0.030;10.164; 0.030;11.559;2
C23;NGC7092      ;1978435590657609216;323.27745635;+48.04494081; -7.50; 0.53;-19.85; 0.51; 3.73; 0.38; 1.95; 8.914; 0.014; 8.842; 0.014; 8.732; 0.030; 8.755; 0.046; 8.737; 0.030; 8.870;1
C23;NGC7092      ;1977629305041220608;324.41128122;+47.77069198; -3.09; 2.18;-18.12; 2.18;     ;     ; 0.55;      ;      ;      ;      ;13.574; 0.030;12.928; 0.043;12.772; 0.030;15.838;2
C23;NGC7092      ;1978404495094544128;323.94852702;+48.10816595; -7.24; 0.78;-19.46; 0.66; 3.19; 0.32; 1.75; 9.560; 0.018; 9.416; 0.020; 9.149; 0.030; 9.131; 0.030; 9.071; 0.030; 9.430;1
C23;NGC7092      ;1978433529085815424;323.66384417;+48.23608107; -5.71; 2.17;-16.12; 2.17;     ;     ; 0.75;      ;      ;      ;      ;12.246; 0.030;11.682; 0.030;11.565; 0.030;14.028;2
C23;NGC7092      ;1978511560045613312;321.87314383;+47.80230016; -7.44; 0.04;-20.66; 0.04; 3.63; 0.24; 2.53; 7.522; 0.007; 7.467; 0.008; 7.289; 0.030; 7.328; 0.050; 7.274; 0.030; 7.497;1
C23;NGC7092      ;1978561965773330304;321.92926464;+47.98048259; -6.88; 2.17;-20.55; 2.17;     ;     ; 0.50;      ;      ;      ;      ;13.956; 0.034;13.274; 0.039;13.145; 0.037;16.382;2
C23;NGC7092      ;1978533137961284864;322.79387166;+48.07044143; -6.80; 1.14;-19.78; 1.04; 3.42; 0.45; 1.50;10.335; 0.032;10.131; 0.039; 9.586; 0.030; 9.524; 0.030; 9.468; 0.030;10.097;1
C23;NGC7092      ;1978346805098147200;323.02473733;+48.11150017; -8.24; 1.47;-20.74; 1.70; 3.02; 0.68; 1.35;10.899; 0.059;10.512; 0.057; 9.887; 0.030; 9.748; 0.032; 9.725; 0.030;10.498;1
C23;NGC7092      ;1978539322714183296;322.80700090;+48.20333940;-10.90; 1.40;-16.74; 1.40;     ;     ; 0.95;      ;      ;      ;      ;11.425; 0.030;11.064; 0.030;10.951; 0.030;12.526;2
C23;NGC7092      ;1978441947209204736;323.25448704;+48.23485865; -6.49; 0.99;-19.92; 0.70; 3.41; 0.31; 1.65; 9.885; 0.024; 9.687; 0.027; 9.326; 0.030; 9.277; 0.030; 9.230; 0.030; 9.672;1
C23;NGC7092      ;1978628932904780032;323.11014022;+48.20998183; -6.32; 2.17;-18.32; 2.17;     ;     ; 0.50;      ;      ;      ;      ;13.875; 0.030;13.277; 0.030;13.088; 0.030;16.300;2
C23;NGC7092      ;1978539975549208832;322.87714446;+48.27809430; -7.34; 0.04;-19.78; 0.04; 3.66; 0.29; 2.35; 8.029; 0.008; 7.967; 0.009; 7.853; 0.034; 7.854; 0.046; 7.846; 0.030; 7.999;1
C23;NGC7092      ;1978634945861357312;323.07700911;+48.34219737; -7.63; 0.55;-20.43; 0.49; 3.57; 0.30; 2.05; 8.715; 0.014; 8.649; 0.016; 8.595; 0.030; 8.645; 0.030; 8.642; 0.030; 8.695;1
C23;NGC7092      ;1978551211183654656;322.63875551;+48.29670470; -7.80; 0.58;-19.79; 0.64; 3.84; 0.41; 1.87; 9.201; 0.014; 9.081; 0.017; 8.803; 0.030; 8.803; 0.030; 8.795; 0.030; 9.060;1
C23;NGC7092      ;1978552830385017088;322.68350733;+48.33182525; -6.70; 0.36;-20.11; 0.40;     ;     ; 1.82; 9.312; 0.017; 9.157; 0.018; 8.904; 0.030; 8.881; 0.030; 8.852; 0.030; 9.204;2
C23;NGC7092      ;1978555643589899648;322.57885063;+48.39076289; -7.86; 0.04;-19.70; 0.04; 3.19; 0.28; 2.56; 7.339; 0.007; 7.355; 0.008; 7.311; 0.030; 7.353; 0.030; 7.350; 0.030; 7.385;1
C23;NGC7092      ;1978633610123579136;323.01372497;+48.33416862; -7.15; 0.32;-20.00; 0.32;     ;     ; 1.92; 9.031; 0.017; 8.921; 0.016; 8.762; 0.030; 8.798; 0.032; 8.779; 0.030; 8.940;2
C23;NGC7092      ;1978633640191299456;322.97683857;+48.33935121; -7.92; 0.99;-19.76; 0.64; 3.45; 0.29; 1.70; 9.706; 0.026; 9.524; 0.028; 9.135; 0.030; 9.076; 0.032; 9.012; 0.030; 9.488;1
C23;NGC7092      ;1978552173256326016;322.84651674;+48.35640297; -7.20; 0.05;-21.04; 0.05; 2.14; 0.80; 2.40; 7.874; 0.009; 7.842; 0.010; 7.703; 0.030; 7.757; 0.050; 7.690; 0.030; 7.863;1
C23;NGC7092      ;1978647452806120832;322.83479891;+48.45327137; -7.11; 1.01;-20.48; 1.01;     ;     ; 1.55;10.309; 0.035;10.067; 0.046; 9.446; 0.030; 9.362; 0.032; 9.366; 0.030; 9.922;2
C23;NGC7092      ;1978647762043764608;322.93599240;+48.48427186; -7.95; 0.04;-19.51; 0.04; 3.25; 0.25; 2.45; 7.657; 0.008; 7.643; 0.008; 7.632; 0.032; 7.607; 0.037; 7.668; 0.030; 7.689;1
C23;NGC7092      ;1978652744205824384;322.92655227;+48.58453543; -7.72; 0.03;-19.71; 0.03; 3.34; 0.34; 2.71; 6.807; 0.004; 6.831; 0.007; 6.826; 0.030; 6.846; 0.030; 6.889; 0.030; 6.863;1
C23;NGC7092      ;2170746049868614272;321.79495456;+48.46215875; -7.80; 1.70;-22.56; 0.69; 3.35; 0.39; 1.40;11.194; 0.075;10.586; 0.064; 9.727; 0.030; 9.517; 0.030; 9.467; 0.030;10.460;1
C23;NGC7092      ;2170750757152762240;321.66884207;+48.57987986; -6.92; 1.17;-20.46; 0.61; 3.39; 0.31; 1.60;10.050; 0.030; 9.758; 0.032; 9.347; 0.030; 9.310; 0.030; 9.310; 0.030; 9.715;1
C23;NGC7092      ;1978611649954720256;322.10176744;+48.43422968; -7.40; 0.26;-20.06; 0.27; 3.58; 0.75; 2.49; 7.612; 0.007; 7.572; 0.008; 7.368; 0.030; 7.380; 0.030; 7.360; 0.030; 7.568;1
