#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-10T23:59:19 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-10T23:59:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/349/1278/chip2&-order=I&-out=MPF&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Imag&-out=e_Imag&-out=xpos&-out=ypos&-out=RAdeg&-out=DEdeg&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_73491278
#Name: J/MNRAS/349/1278
#Title: BVI photometry of M22 (Monaco+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/mnras/349/1278	    IVOID of underlying data collection
#INFO	creator=Monaco L.	    First author or institution
#INFO	cites=bibcode:2004MNRAS.349.1278M	    Article or Data origin sources
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/349/1278	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.73491278	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-06-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_349_1278_chip2:
#Name: J/MNRAS/349/1278/chip2
#Title: *Photometry of stars in Chip #2
#Column	_RAJ2000	(F13.9)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F13.9)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	MPF	(I5)	Star Sequencial Identifier, Cl* NGC 6656 MPF NNNN in Simbad	[ucd=meta.id;meta.main]
#Column	Bmag	(F6.3)	B-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	Formal DAOPHOT errors associated to the B-band magnitude	[ucd=stat.error]
#Column	Vmag	(F6.3)	V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	Formal DAOPHOT errors associated to the V-band magnitude	[ucd=stat.error]
#Column	Imag	(F6.3)	I-band magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F6.3)	Formal DAOPHOT errors associated to the I-band magnitude	[ucd=stat.error]
#Column	xpos	(F8.3)	x star coordinates in the pixel coordinate system	[ucd=pos.cartesian.x;instr.det]
#Column	ypos	(F8.3)	y star coordinates in the pixel coordinate system	[ucd=pos.cartesian.y;instr.det]
#Column	RAdeg	(F11.7)	Right Ascension J2000 (decimal degrees)	[ucd=pos.eq.ra;meta.main]
#Column	DEdeg	(F11.7)	Declination J2000 (decimal degrees)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;MPF;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag;xpos;ypos;RAdeg;DEdeg
279.110876800;-23.789988900;29483;21.544; 0.020;20.285; 0.024;18.792; 0.019; 878.101;3847.169;279.1108768;-23.7899889
279.082891900;-23.971384200;29484; 0.000; 0.000;20.271; 0.024;18.629; 0.025;1270.263;1105.179;279.0828919;-23.9713842
279.141379200;-23.954830500;29485;21.050; 0.029;20.284; 0.045;18.760; 0.020; 461.609;1353.274;279.1413792;-23.9548305
279.153055300;-23.951426700;29486;21.452; 0.024;20.292; 0.029;18.914; 0.028; 300.144;1404.261;279.1530553;-23.9514267
279.168201100;-24.034619200;29487;21.476; 0.020;20.281; 0.020;19.170; 0.029;  93.886; 145.609;279.1682011;-24.0346192
279.128088300;-23.785482400;29488;21.695; 0.020;20.282; 0.023;18.888; 0.026; 639.814;3914.649;279.1280883;-23.7854824
279.043144900;-23.991566700;29489; 0.000; 0.000;20.261; 0.034;19.208; 0.039;1819.899; 801.306;279.0431449;-23.9915667
279.151001200;-23.940402400;29490;21.319; 0.024;20.287; 0.030;18.879; 0.020; 328.147;1571.053;279.1510012;-23.9404024
279.116723600;-23.783639300;29491;21.381; 0.020;20.273; 0.025;18.879; 0.021; 797.007;3942.964;279.1167236;-23.7836393
279.122431900;-23.830028400;29492; 0.000; 0.000;20.324; 0.030;19.029; 0.041; 719.487;3241.253;279.1224319;-23.8300284
279.081969300;-23.776713300;29493; 0.000; 0.000;20.437; 0.034;19.107; 0.053;1277.707;4048.977;279.0819693;-23.7767133
279.157289000;-23.993504700;29494;21.355; 0.019;20.295; 0.022;18.975; 0.023; 243.127; 767.795;279.1572890;-23.9935047
279.146702900;-23.947801900;29495; 0.000; 0.000;20.292; 0.041;18.886; 0.031; 387.803;1459.338;279.1467029;-23.9478019
279.163681100;-23.978145000;29496;21.500; 0.023;20.283; 0.021;18.722; 0.019; 154.271; 999.785;279.1636811;-23.9781450
279.065808500;-24.026622700;29497;21.398; 0.025;20.307; 0.023;19.224; 0.027;1507.707; 270.470;279.0658085;-24.0266227
279.080792800;-23.803301200;29498; 0.000; 0.000;20.302; 0.026;19.125; 0.031;1294.709;3646.958;279.0807928;-23.8033012
279.081379100;-23.972867200;29499;21.125; 0.022;20.276; 0.027;18.854; 0.020;1291.206;1082.806;279.0813791;-23.9728672
279.053505300;-24.018075200;29500; 0.000; 0.000;20.288; 0.025;18.815; 0.021;1677.416; 400.126;279.0535053;-24.0180752
279.161945600;-23.881668100;29501;21.020; 0.022;20.284; 0.041;18.730; 0.023; 174.790;2458.751;279.1619456;-23.8816681
279.057780200;-23.849788700;29502;21.257; 0.031;20.289; 0.038;18.812; 0.029;1614.226;2944.760;279.0577802;-23.8497887
279.118835900;-24.013487900;29503;21.312; 0.017;20.291; 0.025;18.841; 0.022; 774.952; 467.176;279.1188359;-24.0134879
279.071612400;-23.972966400;29504;21.384; 0.038;20.287; 0.038;18.857; 0.024;1426.149;1081.643;279.0716124;-23.9729664
279.163361300;-23.963681200;29505; 0.000; 0.000;20.316; 0.026;18.880; 0.027; 158.169;1218.514;279.1633613;-23.9636812
279.143486300;-24.017784600;29506;21.423; 0.020;20.291; 0.025;18.849; 0.024; 434.624; 401.220;279.1434863;-24.0177846
279.065741400;-24.043282300;29507;21.816; 0.025;20.286; 0.027;18.762; 0.020;1509.059;  18.553;279.0657414;-24.0432823
279.149179000;-23.782057300;29508; 0.000; 0.000;20.298; 0.027;18.991; 0.030; 347.871;3965.588;279.1491790;-23.7820573
279.073336500;-24.035524900;29509;21.189; 0.018;20.301; 0.022;19.106; 0.022;1403.974; 135.601;279.0733365;-24.0355249
279.099425000;-23.987916200;29510;21.069; 0.023;20.283; 0.027;18.717; 0.022;1042.313; 854.593;279.0994250;-23.9879162
279.059887500;-24.040831000;29511;21.429; 0.019;20.307; 0.023;18.830; 0.023;1589.833;  55.815;279.0598875;-24.0408310
279.167987400;-23.978060200;29512;21.467; 0.020;20.286; 0.024;18.854; 0.030;  94.773;1000.881;279.1679874;-23.9780602
279.071177600;-23.852019800;29513;21.393; 0.031;20.291; 0.027;18.837; 0.025;1429.003;2910.575;279.0711776;-23.8520198
279.085619600;-23.814840500;29514; 0.000; 0.000;20.285; 0.028;18.733; 0.025;1228.250;3472.292;279.0856196;-23.8148405
279.159175100;-23.782402200;29515;21.409; 0.023;20.288; 0.026;18.780; 0.026; 209.567;3959.951;279.1591751;-23.7824022
279.054249900;-23.849965800;29516; 0.000; 0.000;20.339; 0.027;18.614; 0.033;1663.054;2942.197;279.0542499;-23.8499658
279.172542700;-23.949576100;29517; 0.000; 0.000;20.300; 0.029;18.986; 0.027;  30.783;1431.408;279.1725427;-23.9495761
279.062686800;-23.807448300;29518;21.563; 0.025;20.223; 0.027;18.062; 0.012;1545.304;3584.862;279.0626868;-23.8074483
279.163569900;-23.902501000;29519;21.161; 0.022;20.282; 0.033;18.627; 0.023; 153.083;2143.651;279.1635699;-23.9025010
279.097240800;-24.025555500;29520;21.126; 0.020;20.306; 0.029;19.094; 0.020;1073.574; 285.508;279.0972408;-24.0255555
279.112709500;-23.779732000;29521;21.569; 0.023;20.295; 0.029;18.874; 0.025; 852.430;4002.203;279.1127095;-23.7797320
279.132618500;-23.862809400;29522;21.648; 0.046;20.281; 0.052;18.621; 0.024; 579.659;2745.142;279.1326185;-23.8628094
279.174366300;-23.989659100;29523;21.117; 0.016;20.300; 0.023;18.962; 0.024;   7.073; 825.207;279.1743663;-23.9896591
279.126848900;-23.779348200;29524;21.502; 0.019;20.299; 0.025;18.929; 0.027; 656.766;4007.459;279.1268489;-23.7793482
279.136415700;-23.989627900;29525;21.239; 0.017;20.298; 0.025;18.944; 0.022; 531.348; 827.282;279.1364157;-23.9896279
279.095690100;-23.997316000;29526; 0.000; 0.000;20.296; 0.035;18.888; 0.030;1094.180; 712.590;279.0956901;-23.9973160
279.041054600;-23.838689300;29527;21.342; 0.030;20.304; 0.040;19.028; 0.037;1845.283;3113.136;279.0410546;-23.8386893
279.057038900;-24.012500100;29528; 0.000; 0.000;20.288; 0.034;18.720; 0.021;1628.475; 484.316;279.0570389;-24.0125001
279.157145100;-23.975546500;29529;21.251; 0.019;20.442; 0.028;18.832; 0.021; 244.480;1039.357;279.1571451;-23.9755465
279.076512900;-23.816427400;29530;21.855; 0.032;20.278; 0.027;18.530; 0.018;1354.269;3448.613;279.0765129;-23.8164274
279.051181400;-23.810653700;29531;21.265; 0.029;20.294; 0.042;18.848; 0.033;1704.549;3536.767;279.0511814;-23.8106537
279.157049100;-24.024897600;29532;21.238; 0.019;20.306; 0.025;19.025; 0.023; 247.550; 293.094;279.1570491;-24.0248976
279.155425100;-23.804060200;29533;21.413; 0.022;20.295; 0.022;18.844; 0.019; 262.217;3632.600;279.1554251;-23.8040602
279.104938700;-23.994150200;29534;21.455; 0.018;20.281; 0.026;18.674; 0.018; 966.327; 760.121;279.1049387;-23.9941502
279.165473100;-23.852373300;29535; 0.000; 0.000;20.295; 0.025;18.979; 0.024; 124.957;2901.588;279.1654731;-23.8523733
279.167528300;-23.987541900;29536;21.374; 0.027;20.299; 0.035;18.921; 0.021; 101.461; 857.522;279.1675283;-23.9875419
279.069612500;-23.995775400;29537;21.202; 0.021;20.308; 0.025;19.064; 0.025;1454.372; 736.802;279.0696125;-23.9957754
279.100447700;-24.031798600;29538;21.400; 0.021;20.302; 0.024;18.949; 0.018;1029.467; 190.985;279.1004477;-24.0317986
279.147361900;-24.025472900;29539; 0.000; 0.000;20.285; 0.026;18.875; 0.024; 381.358; 284.802;279.1473619;-24.0254729
279.036321500;-24.033715900;29540;21.549; 0.024;20.306; 0.020;19.019; 0.029;1915.101; 164.155;279.0363215;-24.0337159
279.158275300;-23.971881400;29541;21.433; 0.027;20.302; 0.030;18.888; 0.052; 228.735;1094.732;279.1582753;-23.9718814
279.069743000;-23.845456300;29542;21.358; 0.026;20.240; 0.026;18.839; 0.021;1448.672;3009.875;279.0697430;-23.8454563
279.170249700;-23.790865600;29543; 0.000; 0.000;20.349; 0.025;19.347; 0.039;  56.639;3831.491;279.1702497;-23.7908656
279.153372800;-23.822156500;29544;21.286; 0.022;20.298; 0.038;18.867; 0.023; 291.242;3359.036;279.1533728;-23.8221565
279.083135100;-23.826655000;29545;21.205; 0.023;20.288; 0.029;18.688; 0.016;1262.943;3293.723;279.0831351;-23.8266550
279.161468300;-23.824459300;29546;21.574; 0.021;20.295; 0.026;18.889; 0.019; 179.342;3323.870;279.1614683;-23.8244593
279.038113700;-23.928146000;29547; 0.000; 0.000;20.337; 0.033;18.927; 0.029;1887.974;1760.487;279.0381137;-23.9281460
279.125516400;-23.961856000;29548; 0.000; 0.000;20.302; 0.048;18.919; 0.053; 681.032;1247.673;279.1255164;-23.9618560
279.157781300;-23.891383500;29549; 0.000; 0.000;20.292; 0.031;18.741; 0.026; 232.711;2312.014;279.1577813;-23.8913835
279.173830200;-23.877525100;29550;21.185; 0.021;20.302; 0.029;18.921; 0.022;  10.316;2520.884;279.1738302;-23.8775251
279.036208000;-23.822507800;29551;21.117; 0.019;20.316; 0.030;19.169; 0.029;1911.955;3357.980;279.0362080;-23.8225078
279.064124600;-23.847272400;29552; 0.000; 0.000;20.338; 0.049;19.588; 0.073;1526.421;2982.601;279.0641246;-23.8472724
279.108058500;-23.775898100;29553; 0.000; 0.000;20.295; 0.029;18.774; 0.018; 916.671;4060.355;279.1080585;-23.7758981
279.118818600;-23.798295500;29554;21.480; 0.021;20.295; 0.024;18.811; 0.019; 768.476;3721.254;279.1188186;-23.7982955
279.047409000;-23.936484900;29555; 0.000; 0.000;20.307; 0.036;19.020; 0.041;1759.696;1634.098;279.0474090;-23.9364849
279.115504300;-23.842785300;29556;21.092; 0.021;20.293; 0.030;18.729; 0.018; 815.702;3048.613;279.1155043;-23.8427853
279.058651800;-23.895164600;29557; 0.000; 0.000;20.272; 0.096;18.308; 0.028;1603.295;2258.568;279.0586518;-23.8951646
279.050375200;-23.815588400;29558;21.437; 0.022;20.285; 0.026;18.613; 0.018;1715.820;3462.170;279.0503752;-23.8155884
279.154775700;-23.914023000;29559;21.603; 0.030;20.268; 0.026;18.730; 0.021; 275.058;1969.794;279.1547757;-23.9140230
279.116001300;-23.846976100;29560;21.495; 0.025;20.255; 0.030;18.739; 0.035; 808.958;2985.221;279.1160013;-23.8469761
279.058292800;-23.781103200;29561;21.289; 0.018;20.294; 0.024;18.964; 0.025;1605.441;3983.396;279.0582928;-23.7811032
279.078794900;-23.796643400;29562;21.532; 0.021;20.304; 0.024;18.903; 0.021;1322.170;3747.705;279.0787949;-23.7966434
279.156571400;-23.960471700;29563; 0.000; 0.000;20.325; 0.029;19.251; 0.032; 251.875;1267.338;279.1565714;-23.9604717
279.030566600;-24.004944700;29564;21.244; 0.018;20.312; 0.023;19.041; 0.026;1993.951; 599.395;279.0305666;-24.0049447
279.030173400;-23.787956800;29565;21.367; 0.019;20.281; 0.025;18.747; 0.022;1994.681;3880.639;279.0301734;-23.7879568
279.065543000;-24.018518100;29566;21.518; 0.023;20.316; 0.024;18.910; 0.021;1511.167; 393.034;279.0655430;-24.0185181
279.142996900;-23.938352600;29567; 0.000; 0.000;20.296; 0.042;18.729; 0.023; 438.697;1602.380;279.1429969;-23.9383526
279.075812100;-23.845719600;29568;21.428; 0.024;20.311; 0.025;19.032; 0.024;1364.743;3005.686;279.0758121;-23.8457196
279.069192400;-23.943769000;29569; 0.000; 0.000;20.307; 0.047;18.821; 0.024;1458.830;1523.238;279.0691924;-23.9437690
279.153859200;-23.795466000;29570;21.227; 0.019;20.299; 0.029;18.815; 0.025; 283.581;3762.626;279.1538592;-23.7954660
279.174145700;-23.879533600;29571; 0.000; 0.000;20.300; 0.025;18.880; 0.023;   6.028;2490.498;279.1741457;-23.8795336
279.174165600;-23.840424600;29572;21.414; 0.294;20.308; 0.025;18.951; 0.025;   4.300;3081.894;279.1741656;-23.8404246
279.112949600;-23.796870800;29573;21.163; 0.020;20.315; 0.026;19.086; 0.030; 849.632;3743.023;279.1129496;-23.7968708
279.129405800;-24.035460700;29574;21.443; 0.024;20.318; 0.029;19.140; 0.028; 629.670; 134.499;279.1294058;-24.0354607
279.066283000;-23.792614900;29575;21.454; 0.026;20.307; 0.029;18.932; 0.025;1495.174;3809.052;279.0662830;-23.7926149
279.103588300;-23.818469700;29576; 0.000; 0.000;20.299; 0.026;18.811; 0.035; 979.787;3416.759;279.1035883;-23.8184697
279.091703000;-23.843123700;29577; 0.000; 0.000;20.305; 0.024;18.877; 0.028;1144.896;3044.381;279.0917030;-23.8431237
279.165615300;-23.914100600;29578; 0.000; 0.000;20.321; 0.028;19.174; 0.029; 125.228;1968.158;279.1656153;-23.9141006
279.060869300;-23.986210900;29579;20.939; 0.018;20.339; 0.031;19.517; 0.048;1574.912; 881.726;279.0608693;-23.9862109
279.057704300;-23.967130900;29580;21.420; 0.026;20.301; 0.026;18.776; 0.023;1618.166;1170.350;279.0577043;-23.9671309
279.098979800;-24.014203600;29581;21.341; 0.019;20.309; 0.023;19.026; 0.022;1049.228; 457.103;279.0989798;-24.0142036
279.053825700;-23.997745900;29582; 0.000; 0.000;20.306; 0.022;19.011; 0.026;1672.498; 707.528;279.0538257;-23.9977459
279.129496300;-23.816977900;29583; 0.000; 0.000;20.319; 0.027;19.116; 0.025; 621.351;3438.322;279.1294963;-23.8169779
279.053738700;-23.874934800;29584;21.015; 0.033;20.304; 0.043;18.774; 0.027;1670.728;2564.638;279.0537387;-23.8749348
279.148411600;-23.975690800;29585;21.279; 0.021;20.315; 0.028;18.941; 0.022; 365.149;1037.542;279.1484116;-23.9756908
279.060222400;-24.003215600;29586; 0.000; 0.000;20.327; 0.032;19.277; 0.029;1584.272; 624.609;279.0602224;-24.0032156
279.077275500;-23.790297700;29587; 0.000; 0.000;20.276; 0.034;18.298; 0.020;1343.021;3843.717;279.0772755;-23.7902977
279.099182500;-23.788400000;29588;21.421; 0.019;20.299; 0.026;18.828; 0.021;1039.858;3871.632;279.0991825;-23.7884000
279.085610800;-24.028300100;29589;21.414; 0.022;20.322; 0.026;19.163; 0.027;1234.270; 244.424;279.0856108;-24.0283001
279.169345200;-23.981738200;29590; 0.000; 0.000;20.308; 0.022;18.767; 0.019;  76.148; 945.205;279.1693452;-23.9817382
279.042722600;-23.794733000;29591;21.265; 0.021;20.309; 0.025;18.939; 0.022;1821.201;3777.786;279.0427226;-23.7947330
279.031996200;-23.922692300;29592; 0.000; 0.000;20.305; 0.026;18.904; 0.023;1972.406;1843.142;279.0319962;-23.9226923
279.170733300;-23.848258700;29593; 0.000; 0.000;20.314; 0.032;19.005; 0.025;  52.059;2963.579;279.1707333;-23.8482587
279.161223800;-23.849864200;29594; 0.000; 0.000;20.331; 0.033;19.334; 0.055; 183.632;2939.712;279.1612238;-23.8498642
279.138902300;-24.025684000;29595;21.378; 0.019;20.309; 0.025;18.930; 0.023; 498.200; 281.956;279.1389023;-24.0256840
279.149384800;-23.868220500;29596;21.193; 0.031;20.301; 0.035;18.766; 0.022; 347.996;2662.632;279.1493848;-23.8682205
279.117095100;-24.032359000;29597;21.280; 0.019;20.326; 0.021;19.219; 0.025; 799.582; 181.883;279.1170951;-24.0323590
279.057703700;-24.027056600;29598;21.451; 0.020;20.324; 0.025;18.955; 0.024;1619.650; 264.178;279.0577037;-24.0270566
279.172231400;-23.954983500;29599;21.268; 0.023;20.249; 0.028;18.834; 0.028;  35.285;1349.653;279.1722314;-23.9549835
279.162934200;-23.848284400;29600;21.452; 0.022;20.308; 0.026;18.917; 0.029; 159.921;2963.529;279.1629342;-23.8482844
279.040900500;-23.820738200;29601; 0.000; 0.000;20.430; 0.041;18.521; 0.036;1847.005;3384.594;279.0409005;-23.8207382
279.098902600;-23.984021400;29602;21.704; 0.028;20.302; 0.025;18.835; 0.028;1049.417; 913.509;279.0989026;-23.9840214
279.048040900;-23.982831200;29603; 0.000; 0.000;20.320; 0.024;19.072; 0.027;1752.057; 933.247;279.0480409;-23.9828312
279.140728700;-23.856566900;29604;21.257; 0.025;20.298; 0.035;18.645; 0.018; 467.300;2839.212;279.1407287;-23.8565669
279.041671400;-23.869560900;29605;21.318; 0.022;20.310; 0.030;18.872; 0.024;1837.460;2646.283;279.0416714;-23.8695609
279.034176400;-23.924990900;29606; 0.000; 0.000;20.300; 0.024;18.684; 0.025;1942.322;1808.317;279.0341764;-23.9249909
279.031911500;-23.932009400;29607; 0.000; 0.000;20.323; 0.025;18.970; 0.022;1973.780;1702.255;279.0319115;-23.9320094
279.067010300;-23.962422700;29608; 0.000; 0.000;20.266; 0.363;18.014; 0.029;1489.464;1241.237;279.0670103;-23.9624227
279.157210100;-23.840843500;29609;21.643; 0.028;20.285; 0.025;18.382; 0.014; 238.822;3076.293;279.1572101;-23.8408435
279.166366200;-23.981907600;29610;21.399; 0.022;20.316; 0.041;18.946; 0.032; 117.311; 942.772;279.1663662;-23.9819076
279.136701300;-23.839091700;29611;21.256; 0.022;20.310; 0.026;18.773; 0.025; 522.415;3103.632;279.1367013;-23.8390917
279.138485000;-23.972961700;29612; 0.000; 0.000;20.320; 0.026;19.038; 0.022; 502.206;1079.219;279.1384850;-23.9729617
279.141375900;-23.982468900;29613;21.395; 0.021;20.320; 0.027;19.017; 0.021; 462.584; 935.337;279.1413759;-23.9824689
279.126158000;-23.828274700;29614;21.311; 0.019;20.314; 0.029;18.899; 0.020; 667.893;3267.626;279.1261580;-23.8282747
279.125218100;-23.778889400;29615; 0.000; 0.000;20.316; 0.023;18.957; 0.024; 679.318;4014.461;279.1252181;-23.7788894
279.057096100;-23.983277000;29616;21.331; 0.021;20.322; 0.024;19.051; 0.025;1626.966; 926.214;279.0570961;-23.9832770
279.102800900;-23.980998100;29617;21.292; 0.022;20.321; 0.032;19.030; 0.033; 995.472; 959.082;279.1028009;-23.9809981
279.092700100;-23.789244300;29618;21.258; 0.021;20.296; 0.030;18.532; 0.019;1129.575;3859.101;279.0927001;-23.7892443
279.124838700;-23.994013400;29619;21.208; 0.021;20.326; 0.024;19.125; 0.025; 691.421; 761.428;279.1248387;-23.9940134
279.070660100;-23.990164400;29620;21.601; 0.040;20.322; 0.026;19.035; 0.028;1439.755; 821.614;279.0706601;-23.9901644
279.136452700;-24.035878200;29621; 0.000; 0.000;20.316; 0.026;18.927; 0.025; 532.368; 127.903;279.1364527;-24.0358782
279.156948500;-24.001288600;29622;21.224; 0.021;20.316; 0.026;18.928; 0.017; 248.106; 650.104;279.1569485;-24.0012886
279.164000200;-23.875892900;29623;21.051; 0.020;20.317; 0.029;18.997; 0.034; 146.174;2545.994;279.1640002;-23.8758929
279.047024000;-24.032066300;29624;21.569; 0.023;20.327; 0.024;19.142; 0.030;1767.261; 188.766;279.0470240;-24.0320663
279.119540600;-23.985900400;29625;21.262; 0.019;20.330; 0.026;19.157; 0.025; 764.356; 884.317;279.1195406;-23.9859004
279.137159000;-23.898593100;29626;20.922; 0.080;20.322; 0.116;18.191; 0.031; 518.059;2203.849;279.1371590;-23.8985931
279.113968400;-24.023722300;29627;21.310; 0.023;20.316; 0.024;19.008; 0.027; 842.496; 312.603;279.1139684;-24.0237223
279.167900100;-23.847484700;29628;21.657; 0.025;20.455; 0.028;18.990; 0.025;  91.214;2975.406;279.1679001;-23.8474847
279.105240100;-23.983310300;29629; 0.000; 0.000;20.320; 0.031;18.959; 0.039; 961.841; 924.027;279.1052401;-23.9833103
279.156891300;-24.012241500;29630; 0.000; 0.000;20.332; 0.041;19.194; 0.028; 249.283; 484.481;279.1568913;-24.0122415
279.160846400;-23.938577300;29631; 0.000; 0.000;20.309; 0.026;19.346; 0.030; 192.021;1598.234;279.1608464;-23.9385773
279.113065900;-23.820394700;29632; 0.000; 0.000;20.274; 0.027;18.887; 0.026; 848.742;3387.293;279.1130659;-23.8203947
279.089280400;-23.825927700;29633; 0.000; 0.000;20.291; 0.030;19.049; 0.038;1177.919;3304.502;279.0892804;-23.8259277
279.088839800;-24.031289700;29634;21.624; 0.023;20.311; 0.029;18.761; 0.017;1189.759; 199.101;279.0888398;-24.0312897
279.061843000;-23.864475100;29635; 0.000; 0.000;20.315; 0.063;18.850; 0.022;1558.407;2722.542;279.0618430;-23.8644751
279.042192800;-23.830266700;29636;21.196; 0.021;20.300; 0.023;18.819; 0.027;1829.348;3240.466;279.0421928;-23.8302667
279.082366700;-24.035286300;29637;21.324; 0.022;20.296; 0.025;18.955; 0.021;1279.263; 138.895;279.0823667;-24.0352863
279.111723500;-23.804311100;29638;22.419; 0.039;20.252; 0.028;17.630; 0.010; 866.822;3630.558;279.1117235;-23.8043111
279.077680400;-24.023139200;29639;21.322; 0.018;20.319; 0.021;19.022; 0.023;1343.655; 322.743;279.0776804;-24.0231392
279.111592900;-23.790253100;29640; 0.000; 0.000;20.315; 0.030;18.800; 0.025; 868.200;3843.146;279.1115929;-23.7902531
279.071093300;-23.809027100;29641;21.504; 0.021;20.334; 0.030;19.174; 0.038;1429.047;3560.705;279.0710933;-23.8090271
279.045727000;-23.922519200;29642; 0.000; 0.000;20.277; 0.036;18.612; 0.021;1782.616;1845.336;279.0457270;-23.9225192
279.153580700;-23.931827200;29643;21.112; 0.017;20.294; 0.031;18.791; 0.023; 292.199;1700.616;279.1535807;-23.9318272
279.101519200;-23.779677300;29644;21.479; 0.023;20.321; 0.030;18.962; 0.032;1007.271;4003.450;279.1015192;-23.7796773
279.079131000;-24.013331200;29645;21.513; 0.020;20.326; 0.023;19.041; 0.025;1323.356; 471.004;279.0791310;-24.0133312
279.109256200;-23.831242200;29646;21.008; 0.018;20.315; 0.030;18.763; 0.017; 901.769;3223.404;279.1092562;-23.8312422
279.041862700;-23.788341700;29647;21.181; 0.017;20.304; 0.025;18.725; 0.030;1832.952;3874.461;279.0418627;-23.7883417
279.165939500;-23.973354500;29648; 0.000; 0.000;20.318; 0.032;18.918; 0.023; 122.895;1072.128;279.1659395;-23.9733545
279.053443700;-23.839166700;29649;21.867; 0.033;20.254; 0.026;18.967; 0.028;1673.943;3105.525;279.0534437;-23.8391667
279.060856100;-23.884660200;29650;20.747; 0.031;20.307; 0.053;18.616; 0.029;1572.559;2417.340;279.0608561;-23.8846602
279.085346700;-24.013321600;29651; 0.000; 0.000;20.337; 0.034;19.208; 0.037;1237.504; 470.931;279.0853467;-24.0133216
279.140647300;-23.943644700;29652;21.222; 0.029;20.327; 0.038;19.017; 0.031; 471.347;1522.451;279.1406473;-23.9436447
279.102092200;-23.984675200;29653;21.525; 0.022;20.309; 0.031;19.014; 0.022;1005.370; 903.505;279.1020922;-23.9846752
279.163382600;-23.923374300;29654;21.304; 0.021;20.305; 0.024;19.028; 0.023; 156.423;1828.021;279.1633826;-23.9233743
279.047472500;-23.826070200;29655; 0.000; 0.000;20.386; 0.029;18.361; 0.018;1756.221;3303.759;279.0474725;-23.8260702
279.120520800;-24.026307000;29656;21.413; 0.018;20.327; 0.026;19.004; 0.025; 752.082; 273.266;279.1205208;-24.0263070
279.157867400;-24.031084600;29657;21.438; 0.021;20.327; 0.028;19.006; 0.022; 236.467; 199.503;279.1578674;-24.0310846
279.078999300;-23.777689800;29658; 0.000; 0.000;20.319; 0.032;18.845; 0.023;1318.831;4034.313;279.0789993;-23.7776898
279.038628800;-23.830461300;29659; 0.000; 0.000;20.318; 0.026;18.838; 0.028;1878.649;3237.633;279.0386288;-23.8304613
279.160318100;-23.842419100;29660;21.503; 0.025;20.333; 0.026;19.049; 0.031; 195.892;3052.335;279.1603181;-23.8424191
279.168779700;-23.969047300;29661;21.449; 0.022;20.313; 0.025;18.986; 0.019;  83.497;1137.136;279.1687797;-23.9690473
279.052120500;-23.995235600;29662;21.297; 0.023;20.321; 0.041;18.873; 0.024;1695.993; 745.543;279.0521205;-23.9952356
279.152536800;-23.806501000;29663;21.622; 0.023;20.330; 0.024;19.036; 0.023; 302.261;3595.811;279.1525368;-23.8065010
279.094341800;-23.981262600;29664;21.240; 0.024;20.325; 0.048;18.946; 0.020;1112.347; 955.392;279.0943418;-23.9812626
279.141158200;-23.820592800;29665; 0.000; 0.000;20.321; 0.029;18.884; 0.022; 460.150;3383.188;279.1411582;-23.8205928
279.053522900;-23.823354100;29666;21.495; 0.021;20.323; 0.025;18.897; 0.026;1672.464;3344.637;279.0535229;-23.8233541
