#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-11T00:19:26 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-11T00:19:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/PASP/116/1012/cat1&-order=I&-out=n_SMV&-out=SMV&-out=Umag&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Rmag&-out=e_Rmag&-out=Imag&-out=Memb&-out=RAJ2000&-out=DEJ2000&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_61161012
#Name: J/PASP/116/1012
#Title: A star catalog for the open cluster NGC 188 (Stetson+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/pasp/116/1012	    IVOID of underlying data collection
#INFO	creator=Stetson P.B.	    First author or institution
#INFO	cites=bibcode:2004PASP..116.1012S	    Article or Data origin sources
#INFO	editor=Publications of the Astronomical Society of the Pacific	    Editor name (article)
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/PASP/116/1012	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.61161012	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_PASP_116_1012_cat1:
#Name: J/PASP/116/1012/cat1
#Title: Original photometry merged with previously published photometry and memberships
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	n_SMV	(A1)	Simbad column added by the CDS	[ucd=meta.note]
#Column	SMV	(I7)	Sequential ID number	[ucd=meta.id;meta.main]
#Column	Umag	(F6.3)	? U magnitude	[ucd=phot.mag;em.opt.U]
#Column	Bmag	(F6.3)	? B magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.4)	? B standard error of the mean	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Vmag	(F6.3)	? V magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.4)	? V standard error of the mean	[ucd=stat.error;phot.mag;em.opt.V]
#Column	Rmag	(F6.3)	? R magnitude	[ucd=phot.mag;em.opt.R]
#Column	e_Rmag	(F6.4)	? R standard error of the mean	[ucd=stat.error;phot.mag;em.opt.R]
#Column	Imag	(F6.3)	? I magnitude	[ucd=phot.mag;em.opt.I]
#Column	Memb	(I3)	? Mean membership probability in %	[ucd=stat]
#Column	RAJ2000	(A11)	Hour of right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;n_SMV;SMV;Umag;Bmag;e_Bmag;Vmag;e_Vmag;Rmag;e_Rmag;Imag;Memb;RAJ2000;DEJ2000
014.2852083;+85.5157500;x;  11544;      ;22.293;0.0150;21.589;0.0237;      ;      ;      ;   ;00 57 08.45;+85 30 56.7
014.0782917;+85.0855556;x;  11545;      ;18.418;0.0162;17.458;0.0154;      ;      ;      ; 82;00 56 18.79;+85 05 08.0
014.0580417;+85.0368889;x;  11547;      ;18.547;0.0166;17.933;0.0154;      ;      ;      ; 57;00 56 13.93;+85 02 12.8
014.2841250;+85.4991111;x;  11548;      ;21.614;0.0166;20.958;0.0196;      ;      ;      ;   ;00 57 08.19;+85 29 56.8
014.2053750;+85.3430556;x;  11549;      ;19.018;0.0159;18.405;0.0154;      ;      ;      ;  0;00 56 49.29;+85 20 35.0
014.0845000;+85.0876944;x;  11550;      ;21.424;0.0188;19.880;0.0161;      ;      ;      ;  0;00 56 20.28;+85 05 15.7
014.1502917;+85.2288333;x;  11551;      ;16.065;0.0161;14.997;0.0154;      ;      ;      ;  0;00 56 36.07;+85 13 43.8
014.0465417;+85.0009444;x;  11552;      ;21.595;0.0256;20.715;0.0204;      ;      ;      ;   ;00 56 11.17;+85 00 03.4
014.2190000;+85.3609167;x;  11553;      ;18.037;0.0159;17.280;0.0153;      ;      ;      ;  0;00 56 52.56;+85 21 39.3
014.1122917;+85.1369167;x;  11554;      ;21.268;0.0272;20.693;0.0178;      ;      ;      ;   ;00 56 26.95;+85 08 12.9
014.3763750;+85.6481389;x;  11555;      ;20.739;0.0204;19.868;0.0223;      ;      ;      ;  0;00 57 30.33;+85 38 53.3
014.1193333;+85.1452222;x;  11556;      ;17.254;0.0162;16.371;0.0154;      ;      ;      ;  0;00 56 28.64;+85 08 42.8
014.4141250;+85.7047500;x;  11558;      ;21.118;0.0192;20.206;0.0180;      ;      ;      ;   ;00 57 39.39;+85 42 17.1
014.0835000;+85.0612222;x;  11560;      ;20.460;0.0172;19.727;0.0158;      ;      ;      ; 25;00 56 20.04;+85 03 40.4
014.1834167;+85.2736389;x;  11561;      ;20.928;0.0185;19.791;0.0158;      ;      ;      ;  0;00 56 44.02;+85 16 25.1
014.1650000;+85.2322778;x;  11562;      ;19.065;0.0167;18.428;0.0155;      ;      ;      ;  6;00 56 39.60;+85 13 56.2
014.2650833;+85.4303889;x;  11563;      ;20.998;0.0184;19.400;0.0153;      ;      ;      ;  1;00 57 03.62;+85 25 49.4
014.2223750;+85.3473611;x;  11564;      ;17.900;0.0157;17.083;0.0153;      ;      ;      ;  0;00 56 53.37;+85 20 50.5
014.0912500;+85.0713611;x;  11566;      ;21.941;0.0150;20.690;0.0232;      ;      ;      ;   ;00 56 21.90;+85 04 16.9
014.2732917;+85.4305278;x;  11567;      ;19.302;0.0164;17.799;0.0154;      ;      ;      ;  0;00 57 05.59;+85 25 49.9
014.3970000;+85.6533611;x;  11568;      ;21.626;0.0150;20.125;0.0275;      ;      ;      ;   ;00 57 35.28;+85 39 12.1
014.1746250;+85.2307222;x;  11569;      ;17.325;0.0160;16.389;0.0154;      ;      ;      ;  0;00 56 41.91;+85 13 50.6
014.4167083;+85.6830556;x;  11570;      ;18.213;0.0172;17.227;0.0192;      ;      ;      ;  0;00 57 40.01;+85 40 59.0
014.2653750;+85.4087500;x;  11571;      ;21.194;0.0182;20.605;0.0169;      ;      ;      ;  0;00 57 03.69;+85 24 31.5
014.2336667;+85.3464444;x;  11572;      ;19.530;0.0163;18.619;0.0154;      ;      ;      ; 19;00 56 56.08;+85 20 47.2
014.1421250;+85.1392500;x;  11575;      ;17.698;0.0162;16.747;0.0155;      ;      ;      ;  0;00 56 34.11;+85 08 21.3
014.4370417;+85.6959167;x;  11576;      ;19.636;0.0170;19.009;0.0183;      ;      ;      ;   ;00 57 44.89;+85 41 45.3
014.3211667;+85.4914444;x;  11577;      ;21.281;0.0178;20.641;0.0165;      ;      ;      ;   ;00 57 17.08;+85 29 29.2
014.2180833;+85.2908056;x;  11578;      ;18.067;0.0169;17.488;0.0155;      ;      ;      ;  2;00 56 52.34;+85 17 26.9
014.1093333;+85.0615556;x;  11579;      ;      ;      ;21.650;0.0150;      ;      ;      ;   ;00 56 26.24;+85 03 41.6
014.1296250;+85.0928056;x;  11580;      ;19.133;0.0172;18.693;0.0157;      ;      ;      ;  0;00 56 31.11;+85 05 34.1
014.1267917;+85.0848056;x;  11581;      ;      ;      ;20.808;0.0150;      ;      ;      ;   ;00 56 30.43;+85 05 05.3
014.1256250;+85.0814722;x;  11582;      ;15.817;0.0159;15.048;0.0153;      ;      ;      ;  0;00 56 30.15;+85 04 53.3
014.3321667;+85.4931667;x;  11583;      ;18.949;0.0162;17.620;0.0151;      ;      ;      ;  0;00 57 19.72;+85 29 35.4
014.1425000;+85.1066944;x;  11584;      ;      ;      ;21.150;0.0150;      ;      ;      ;   ;00 56 34.20;+85 06 24.1
014.0947083;+84.9995000;x;  11585;      ;13.265;0.0288;12.626;0.0142;      ;      ;      ;  0;00 56 22.73;+84 59 58.2
014.1432083;+85.1035556;x;  11586;      ;22.416;0.0150;21.205;0.0341;      ;      ;      ;   ;00 56 34.37;+85 06 12.8
014.3254167;+85.4659444;x;  11587;      ;21.653;0.0186;20.115;0.0161;      ;      ;      ;  0;00 57 18.10;+85 27 57.4
014.3422083;+85.4933611;x;  11589;      ;15.378;0.0153;14.734;0.0153;      ;      ;      ;  0;00 57 22.13;+85 29 36.1
014.4263333;+85.6355278;x;  11590;      ;19.339;0.0166;17.888;0.0202;      ;      ;      ;  0;00 57 42.32;+85 38 07.9
014.2340417;+85.2797778;x;  11591;      ;18.472;0.0163;17.824;0.0154;      ;      ;      ;  0;00 56 56.17;+85 16 47.2
014.4572917;+85.6868056;x;  11592;      ;21.527;0.0469;19.993;0.0180;      ;      ;      ;   ;00 57 49.75;+85 41 12.5
014.3332500;+85.4643056;x;  11593;      ;20.225;0.0176;18.676;0.0155;      ;      ;      ;  0;00 57 19.98;+85 27 51.5
014.3702083;+85.5295556;x;  11594;      ;20.414;0.0156;19.522;0.0154;      ;      ;      ;  0;00 57 28.85;+85 31 46.4
014.3271667;+85.4499722;x;  11595;      ;21.828;0.0186;20.310;0.0163;      ;      ;      ;  0;00 57 18.52;+85 26 59.9
014.3800833;+85.5450000;x;  11596;      ;20.620;0.0163;19.467;0.0154;      ;      ;      ;  2;00 57 31.22;+85 32 42.0
014.1471250;+85.0879722;x;  11597;      ;17.994;0.0163;17.222;0.0153;      ;      ;      ;  0;00 56 35.31;+85 05 16.7
014.1391667;+85.0681944;x;  11598;      ;16.828;0.0159;16.103;0.0152;      ;      ;      ; 89;00 56 33.40;+85 04 05.5
014.4182917;+85.6070000;x;  11599;      ;20.100;0.0195;18.913;0.0163;      ;      ;      ;  4;00 57 40.39;+85 36 25.2
014.4637083;+85.6826111;x;  11600;      ;      ;      ;21.219;0.0150;      ;      ;      ;   ;00 57 51.29;+85 40 57.4
014.1153750;+85.0120833;x;  11601;      ;18.352;0.0164;17.423;0.0156;      ;      ;      ; 55;00 56 27.69;+85 00 43.5
014.0409583;+84.8402222;x;  11602;      ;14.073;0.1010;13.420;0.0638;      ;      ;      ; 21;00 56 09.83;+84 50 24.8
014.3917500;+85.5570556;x;  11603;      ;13.974;0.0311;13.497;0.0152;      ;      ;      ;  0;00 57 34.02;+85 33 25.4
014.1795417;+85.1470833;x;  11604;      ;19.383;0.0178;18.294;0.0157;      ;      ;      ;  0;00 56 43.09;+85 08 49.5
014.3580000;+85.4876667;x;  11605;      ;17.725;0.0162;17.218;0.0153;      ;      ;      ;  0;00 57 25.92;+85 29 15.6
014.1660833;+85.1078889;x;  11606;      ;20.572;0.0168;19.978;0.0167;      ;      ;      ;  0;00 56 39.86;+85 06 28.4
014.0996667;+84.9597778;x;  11607;      ;18.714;0.0172;17.338;0.0205;      ;      ;      ;  0;00 56 23.92;+84 57 35.2
014.3579583;+85.4804167;x;  11608;      ;22.086;0.0150;20.445;0.0165;      ;      ;      ;  0;00 57 25.91;+85 28 49.5
014.1310833;+85.0228889;x;  11609;      ;22.171;0.0227;20.615;0.0169;      ;      ;      ;   ;00 56 31.46;+85 01 22.4
014.2070417;+85.1844444;x;  11610;      ;15.227;0.0142;14.614;0.0145;      ;      ;      ;  0;00 56 49.69;+85 11 04.0
014.4640000;+85.6585278;x;  11611;      ;21.890;0.0150;20.316;0.0229;      ;      ;      ;   ;00 57 51.36;+85 39 30.7
014.0522917;+84.8392222;x;  11612;      ;13.553;0.1010;12.790;0.0638;      ;      ;      ;  0;00 56 12.55;+84 50 21.2
014.2707083;+85.3061667;x;  11613;      ;16.215;0.0164;15.524;0.0153;      ;      ;      ; 93;00 57 04.97;+85 18 22.2
014.3104583;+85.3808333;x;  11614;      ;21.814;0.0597;20.095;0.0238;      ;      ;      ;   ;00 57 14.51;+85 22 51.0
014.3131667;+85.3841667;x;  11615;      ;      ;      ;21.024;0.0150;      ;      ;      ;   ;00 57 15.16;+85 23 03.0
014.2352500;+85.2264444;x;  11616;      ;22.181;0.0234;21.125;0.0180;      ;      ;      ;   ;00 56 56.46;+85 13 35.2
014.4014583;+85.5396944;x;  11617;      ;20.549;0.0152;20.092;0.0159;      ;      ;      ;  0;00 57 36.35;+85 32 22.9
014.3393750;+85.4256944;x;  11619;      ;22.270;0.0256;20.703;0.0184;      ;      ;      ;   ;00 57 21.45;+85 25 32.5
014.1417083;+85.0274722;x;  11620;      ;22.150;0.0393;20.601;0.0175;      ;      ;      ;   ;00 56 34.01;+85 01 38.9
014.3155417;+85.3768333;x;  11621;      ;20.230;0.0167;19.053;0.0154;      ;      ;      ;  0;00 57 15.73;+85 22 36.6
014.4775417;+85.6630833;x;  11622;      ;19.853;0.0336;18.648;0.0256;      ;      ;      ;  0;00 57 54.61;+85 39 47.1
014.3012500;+85.3355278;x;  11623;      ;20.848;0.0162;19.552;0.0157;      ;      ;      ;  0;00 57 12.30;+85 20 07.9
014.1376667;+84.9966667;x;  11624;      ;17.358;0.0180;16.494;0.0164;      ;      ;      ; 30;00 56 33.04;+84 59 48.0
014.2290833;+85.1787778;x;  11625;      ;21.790;0.0273;21.219;0.0213;      ;      ;      ;   ;00 56 54.98;+85 10 43.6
014.2294167;+85.1731389;x;  11626;      ;20.170;0.0178;19.178;0.0160;      ;      ;      ;  0;00 56 55.06;+85 10 23.3
014.4530000;+85.5903333;x;  11627;      ;20.471;0.0423;19.156;0.0223;      ;      ;      ;   ;00 57 48.72;+85 35 25.2
014.1382500;+84.9779444;x;  11628;      ;13.061;0.0148;12.103;0.0146;      ;      ;      ; 52;00 56 33.18;+84 58 40.6
014.3251667;+85.3520556;x;  11629;      ;22.028;0.0177;20.522;0.0160;      ;      ;      ;   ;00 57 18.04;+85 21 07.4
014.1662917;+85.0294444;x;  11630;      ;18.308;0.0168;17.365;0.0153;      ;      ;      ; 61;00 56 39.91;+85 01 46.0
014.3621667;+85.4198889;x;  11631;      ;18.474;0.0156;16.924;0.0154;      ;      ;      ;  0;00 57 26.92;+85 25 11.6
014.5020833;+85.6611111;x;  11632;      ;20.960;0.0223;19.579;0.0246;      ;      ;      ;  4;00 58 00.50;+85 39 40.0
014.4827500;+85.6268333;x;  11634;      ;21.831;0.0150;20.312;0.0242;      ;      ;      ;   ;00 57 55.86;+85 37 36.6
014.3103750;+85.3081944;x;  11636;      ;19.640;0.0169;18.512;0.0155;      ;      ;      ;  0;00 57 14.49;+85 18 29.5
014.4672500;+85.5909167;x;  11637;      ;17.973;0.0152;17.132;0.0158;      ;      ;      ;  0;00 57 52.14;+85 35 27.3
014.2150000;+85.1168056;x;  11638;      ;      ;      ;21.352;0.0150;      ;      ;      ;   ;00 56 51.60;+85 07 00.5
014.4605833;+85.5788333;x;  11639;      ;22.396;0.0150;20.791;0.0169;      ;      ;      ;   ;00 57 50.54;+85 34 43.8
014.4065417;+85.4804444;x;  11641;      ;18.630;0.0172;18.002;0.0153;      ;      ;      ;  0;00 57 37.57;+85 28 49.6
014.1324167;+84.9266389;x;  11642;      ;15.958;0.0160;15.347;0.0195;      ;      ;      ;  0;00 56 31.78;+84 55 35.9
014.1675000;+85.0035833;x;  11643;      ;19.075;0.0171;18.567;0.0164;      ;      ;      ;  2;00 56 40.20;+85 00 12.9
014.4372917;+85.5253056;x;  11645;      ;17.484;0.0154;16.650;0.0155;      ;      ;      ; 17;00 57 44.95;+85 31 31.1
014.3756667;+85.4150278;x;  11646;      ;20.109;0.0160;19.193;0.0155;      ;      ;      ;  0;00 57 30.16;+85 24 54.1
014.3638333;+85.3923611;x;  11647;      ;22.047;0.0223;20.694;0.0175;      ;      ;      ;   ;00 57 27.32;+85 23 32.5
014.2584583;+85.1884167;x;  11648;      ;20.409;0.0167;19.196;0.0158;      ;      ;      ; 46;00 57 02.03;+85 11 18.3
014.3463750;+85.3578056;x;  11649;      ;      ;      ;20.993;0.0150;      ;      ;      ;   ;00 57 23.13;+85 21 28.1
014.3816667;+85.4229444;x;  11650;      ;      ;      ;20.823;0.0150;      ;      ;      ;   ;00 57 31.60;+85 25 22.6
014.3083333;+85.2792778;x;  11651;      ;19.330;0.0165;18.722;0.0156;      ;      ;      ;  0;00 57 14.00;+85 16 45.4
014.2401667;+85.1349167;x;  11652;      ;21.809;0.0177;20.939;0.0221;      ;      ;      ;   ;00 56 57.64;+85 08 05.7
014.1544583;+84.9482222;x;  11654;      ;17.525;0.0157;16.817;0.0201;      ;      ;      ;  0;00 56 37.07;+84 56 53.6
014.2027500;+85.0518889;x;  11655;      ;17.768;0.0164;16.801;0.0153;      ;      ;      ;  0;00 56 48.66;+85 03 06.8
014.4855833;+85.5823889;x;  11656;      ;21.623;0.0235;20.821;0.0191;      ;      ;      ;   ;00 57 56.54;+85 34 56.6
014.2375000;+85.1178333;x;  11657;      ;21.756;0.0266;20.248;0.0167;      ;      ;      ;   ;00 56 57.00;+85 07 04.2
014.1909167;+85.0176944;x;  11659;      ;21.680;0.0150;20.240;0.0166;      ;      ;      ;   ;00 56 45.82;+85 01 03.7
014.4285833;+85.4781111;x;  11661;      ;16.606;0.0162;15.940;0.0153;      ;      ;      ;  0;00 57 42.86;+85 28 41.2
014.2177917;+85.0702500;x;  11663;      ;19.158;0.0168;18.198;0.0155;      ;      ;      ;  0;00 56 52.27;+85 04 12.9
014.2454167;+85.1253889;x;  11664;      ;20.641;0.0186;19.055;0.0158;      ;      ;      ;  0;00 56 58.90;+85 07 31.4
014.2896250;+85.2135556;x;  11665;      ;21.034;0.0166;20.120;0.0167;      ;      ;      ;  0;00 57 09.51;+85 12 48.8
014.5292500;+85.6431389;x;  11666;      ;20.098;0.0175;19.135;0.0287;      ;      ;      ;  0;00 58 07.02;+85 38 35.3
014.5479167;+85.6725833;x;  11667;      ;21.243;0.0372;19.759;0.0300;      ;      ;      ;   ;00 58 11.50;+85 40 21.3
014.4827500;+85.5627778;x;  11669;      ;15.809;0.0152;15.199;0.0155;      ;      ;      ; 96;00 57 55.86;+85 33 46.0
014.3600000;+85.3433333;x;  11670;      ;15.421;0.0159;14.875;0.0153;      ;      ;      ;  0;00 57 26.40;+85 20 36.0
014.5580833;+85.6825278;x;  11672;      ;      ;      ;21.055;0.0150;      ;      ;      ;   ;00 58 13.94;+85 40 57.1
014.2051667;+85.0296111;x;  11673;      ;20.802;0.0182;20.233;0.0162;      ;      ;      ;   ;00 56 49.24;+85 01 46.6
014.5572083;+85.6751111;x;  11674;      ;19.274;0.0168;18.190;0.0202;      ;      ;      ; 17;00 58 13.73;+85 40 30.4
014.4191667;+85.4410000;x;  11675;      ;21.232;0.0194;20.216;0.0163;      ;      ;      ;  1;00 57 40.60;+85 26 27.6
014.2495833;+85.1147778;x;  11676;      ;22.223;0.0150;20.748;0.0181;      ;      ;      ;   ;00 56 59.90;+85 06 53.2
014.2838333;+85.1784444;x;  11677;      ;21.825;0.0223;20.295;0.0173;      ;      ;      ;   ;00 57 08.12;+85 10 42.4
014.4943750;+85.5640000;x;  11678;      ;19.512;0.0153;18.447;0.0154;      ;      ;      ;  0;00 57 58.65;+85 33 50.4
014.3390000;+85.2790833;x;  11679;      ;18.833;0.0169;17.250;0.0155;      ;      ;      ;  0;00 57 21.36;+85 16 44.7
014.3845833;+85.3636389;x;  11680;      ;22.257;0.0270;20.700;0.0175;      ;      ;      ;   ;00 57 32.30;+85 21 49.1
014.2579583;+85.1102222;x;  11684;      ;21.492;0.0204;19.949;0.0162;      ;      ;      ;   ;00 57 01.91;+85 06 36.8
014.5707083;+85.6718056;x;  11685;      ;13.611;0.0287;13.030;0.0150;      ;      ;      ;  2;00 58 16.97;+85 40 18.5
014.4923750;+85.5395278;x;  11686;      ;22.162;0.0150;21.435;0.0210;      ;      ;      ;   ;00 57 58.17;+85 32 22.3
014.5447083;+85.6210000;x;  11688;      ;21.258;0.0247;19.711;0.0178;      ;      ;      ;  0;00 58 10.73;+85 37 15.6
014.3732083;+85.3196667;x;  11689;      ;18.494;0.0164;17.517;0.0155;      ;      ;      ; 71;00 57 29.57;+85 19 10.8
014.3803750;+85.3320833;x;  11690;      ;17.697;0.0161;16.996;0.0155;      ;      ;      ;  1;00 57 31.29;+85 19 55.5
014.3707917;+85.3107778;x;  11691;      ;22.414;0.0150;21.038;0.0198;      ;      ;      ;   ;00 57 28.99;+85 18 38.8
014.2480833;+85.0677500;x;  11694;      ;16.854;0.0161;16.265;0.0153;      ;      ;      ;  3;00 56 59.54;+85 04 03.9
014.3292083;+85.2292500;x;  11695;      ;17.360;0.0162;16.560;0.0155;      ;      ;      ; 58;00 57 19.01;+85 13 45.3
014.3678750;+85.2998056;x;  11696;      ;21.425;0.0196;20.741;0.0167;      ;      ;      ;   ;00 57 28.29;+85 17 59.3
014.2651250;+85.0972778;x;  11698;      ;19.788;0.0169;18.793;0.0156;      ;      ;      ;  0;00 57 03.63;+85 05 50.2
014.5969583;+85.6872778;x;  11699;      ;17.482;0.0192;16.627;0.0205;      ;      ;      ;  0;00 58 23.27;+85 41 14.2
014.2655833;+85.0864167;x;  11700;      ;17.247;0.0161;16.621;0.0154;      ;      ;      ;  3;00 57 03.74;+85 05 11.1
014.2565833;+85.0651944;x;  11701;      ;22.522;0.0150;21.035;0.0195;      ;      ;      ;   ;00 57 01.58;+85 03 54.7
014.3852500;+85.3169444;x;  11702;      ;22.825;0.0150;21.070;0.0161;      ;      ;      ;   ;00 57 32.46;+85 19 01.0
014.2711250;+85.0941944;x;  11703;      ;18.223;0.0164;17.537;0.0154;      ;      ;      ;  5;00 57 05.07;+85 05 39.1
014.3699583;+85.2848333;x;  11704;      ;16.689;0.0164;15.971;0.0157;      ;      ;      ; 96;00 57 28.79;+85 17 05.4
014.2888333;+85.1262222;x;  11705;      ;20.150;0.0189;19.242;0.0158;      ;      ;      ;  0;00 57 09.32;+85 07 34.4
014.4140000;+85.3636111;x;  11706;      ;21.343;0.0179;20.721;0.0178;      ;      ;      ;   ;00 57 39.36;+85 21 49.0
014.2045833;+84.9465278;x;  11708;      ;20.253;0.0166;19.643;0.0201;      ;      ;      ;   ;00 56 49.10;+84 56 47.5
014.2714583;+85.0818611;x;  11709;      ;21.478;0.0279;19.900;0.0226;      ;      ;      ;   ;00 57 05.15;+85 04 54.7
014.3002083;+85.1386111;x;  11710;      ;20.396;0.0188;19.556;0.0161;      ;      ;      ;  0;00 57 12.05;+85 08 19.0
014.4323333;+85.3823611;x;  11711;      ;17.065;0.0160;16.609;0.0154;      ;      ;      ;  0;00 57 43.76;+85 22 56.5
014.4769583;+85.4552500;x;  11713;      ;13.045;0.0177;12.152;0.0150;      ;      ;      ;  0;00 57 54.47;+85 27 18.9
014.3287500;+85.1747222;x;  11714;14.854;13.714;0.0143;12.442;0.0138;      ;      ;      ; 70;00 57 18.90;+85 10 29.0
014.5597500;+85.5862778;x;  11715;      ;21.276;0.0172;20.730;0.0177;      ;      ;      ;   ;00 58 14.34;+85 35 10.6
014.2518750;+85.0130833;x;  11716;      ;17.705;0.0164;16.875;0.0155;      ;      ;      ; 63;00 57 00.45;+85 00 47.1
014.2777500;+85.0611944;x;  11719;      ;22.110;0.0150;20.654;0.0175;      ;      ;      ;   ;00 57 06.66;+85 03 40.3
014.3401667;+85.1831944;x;  11720;      ;17.427;0.0165;16.394;0.0153;      ;      ;      ;  0;00 57 21.64;+85 10 59.5
014.5903750;+85.6213889;x;  11721;      ;17.292;0.0159;16.642;0.0180;      ;      ;      ;  5;00 58 21.69;+85 37 17.0
014.2199167;+84.9307222;x;  11722;      ;20.325;0.0172;19.021;0.0219;      ;      ;      ;   ;00 56 52.78;+84 55 50.6
014.2281667;+84.9469444;x;  11724;      ;20.773;0.0170;19.856;0.0210;      ;      ;      ;   ;00 56 54.76;+84 56 49.0
014.2184167;+84.9224167;x;  11727;      ;19.766;0.0186;19.035;0.0258;      ;      ;      ;   ;00 56 52.42;+84 55 20.7
014.4364167;+85.3525833;x;  11728;      ;16.100;0.0162;15.417;0.0154;      ;      ;      ;  0;00 57 44.74;+85 21 09.3
014.5581667;+85.5590556;x;  11729;      ;21.767;0.0230;21.382;0.0294;      ;      ;      ;   ;00 58 13.96;+85 33 32.6
014.2649167;+85.0123333;x;  11730;      ;19.186;0.0176;18.593;0.0161;      ;      ;      ;  9;00 57 03.58;+85 00 44.4
014.3938750;+85.2617778;x;  11731;      ;22.325;0.0242;20.776;0.0169;      ;      ;      ;   ;00 57 34.53;+85 15 42.4
014.3507083;+85.1755556;x;  11732;      ;18.497;0.0170;17.526;0.0161;      ;      ;      ;  0;00 57 24.17;+85 10 32.0
014.3203750;+85.1139444;x;  11733;      ;21.750;0.0190;20.422;0.0177;      ;      ;      ;   ;00 57 16.89;+85 06 50.2
014.3804167;+85.2244444;x;  11734;      ;20.209;0.0192;18.998;0.0174;      ;      ;      ;  0;00 57 31.30;+85 13 28.0
014.4695000;+85.3820833;x;  11735;      ;18.457;0.0161;17.690;0.0154;      ;      ;      ;  0;00 57 52.68;+85 22 55.5
014.3660417;+85.1873333;x;  11736;      ;19.492;0.0169;18.560;0.0156;      ;      ;      ;  0;00 57 27.85;+85 11 14.4
014.5010417;+85.4327778;x;  11738;      ;21.371;0.0185;19.850;0.0158;      ;      ;      ;  0;00 58 00.25;+85 25 58.0
014.4697500;+85.3735833;x;  11739;      ;21.544;0.0225;20.822;0.0202;      ;      ;      ;   ;00 57 52.74;+85 22 24.9
014.3004583;+85.0479167;x;  11740;      ;19.253;0.0174;18.474;0.0155;      ;      ;      ;  1;00 57 12.11;+85 02 52.5
014.5672083;+85.5373889;x;  11741;      ;21.313;0.0175;20.652;0.0163;      ;      ;      ;   ;00 58 16.13;+85 32 14.6
014.3571667;+85.1550278;x;  11742;      ;20.797;0.0192;19.288;0.0164;      ;      ;      ;  0;00 57 25.72;+85 09 18.1
014.2750000;+84.9887222;x;  11743;      ;17.428;0.0190;16.692;0.0177;      ;      ;      ;  0;00 57 06.00;+84 59 19.4
014.5633750;+85.5213611;x;  11744;      ;21.666;0.0210;20.714;0.0176;      ;      ;      ;   ;00 58 15.21;+85 31 16.9
014.5267500;+85.4497500;x;  11745;      ;18.814;0.0170;18.006;0.0157;      ;      ;      ; 22;00 58 06.42;+85 26 59.1
014.4307083;+85.2787500;x;  11746;      ;17.308;0.0163;16.523;0.0156;      ;      ;      ; 94;00 57 43.37;+85 16 43.5
014.4227917;+85.2618889;x;  11747;      ;21.666;0.0150;20.359;0.0150;      ;      ;      ;   ;00 57 41.47;+85 15 42.8
014.4495833;+85.3077778;x;  11748;      ;19.666;0.0168;18.480;0.0156;      ;      ;      ; 14;00 57 47.90;+85 18 28.0
014.5230000;+85.4376111;x;  11749;      ;20.490;0.0404;19.630;0.0248;      ;      ;      ;   ;00 58 05.52;+85 26 15.4
014.5270833;+85.4416944;x;  11750;      ;17.631;0.0158;16.859;0.0161;      ;      ;      ;  0;00 58 06.50;+85 26 30.1
014.4180000;+85.2463611;x;  11751;      ;21.620;0.0231;20.105;0.0217;      ;      ;      ;   ;00 57 40.32;+85 14 46.9
014.3441250;+85.1032222;x;  11752;      ;19.459;0.0181;18.639;0.0158;      ;      ;      ;  0;00 57 22.59;+85 06 11.6
